"uid_txt","regex","text","n","year"
"ldv.improve_performance","learning.*completed.*performance","b22. learning and development activities i have completed in the past 12 months have helped to improve my performance (% strongly agree or agree)",8,2022
"ldv.improve_performance","learning.*completed.*performance","b22: learning and development activities i have completed in the past 12 months have helped to improve my performance (% strongly agree or agree)",8,2020
"ldv.improve_performance","learning.*completed.*performance","b22. learning and development activities i have completed in the past 12 months have helped to improve my performance",8,2019
"ldv.improve_performance","learning.*completed.*performance","b23. learning and development activities i have completed in the past 12 months have helped to improve my performance",8,2016
"ldv.improve_performance","learning.*completed.*performance","b23. learning and development activities i have completed in the past 12 months have helped to improve my performance (% strongly agree or agree)",8,2016
"ldv.opportunities_career","opportunities.*develop.*career","b23 there are opportunities for me to develop my career in [my organisation] (% selecting 'strongly agree' or 'agree')",8,2024
"ldv.opportunities_career","opportunities.*develop.*career","there are opportunities for me to develop my career in [my organisation] (% selecting 'strongly agree' or 'agree')",8,2024
"ldv.opportunities_career","opportunities.*develop.*career","b23. there are opportunities for me to develop my career in [my organisation] (% selecting 'strongly agree' or 'agree')",8,2023
"ldv.opportunities_career","opportunities.*develop.*career","b23. there are opportunities for me to develop my career in [my organisation] (% strongly agree or agree)",8,2022
"ldv.opportunities_career","opportunities.*develop.*career","b23: there are opportunities for me to develop my career in [my organisation] (% strongly agree or agree)",8,2020
"ldv.opportunities_career","opportunities.*develop.*career","b23. there are opportunities for me to develop my career in [my organisation]",8,2019
"ldv.opportunities_career","opportunities.*develop.*career","b24. there are opportunities for me to develop my career in [my organisation]",8,2016
"ldv.opportunities_career","opportunities.*develop.*career","b24. there are opportunities for me to develop my career in [my organisation] (% strongly agree or agree)",8,2016
"lmc.change_for_better","changes.*better","b43 when changes are made in [my organisation] they are usually for the better (% selecting 'strongly agree' or 'agree')",8,2024
"lmc.change_for_better","changes.*better","when changes are made in [my organisation] they are usually for the better (% selecting 'strongly agree' or 'agree')",8,2024
"lmc.change_for_better","changes.*better","b43. when changes are made in [my organisation] they are usually for the better (% selecting 'strongly agree' or 'agree')",8,2023
"lmc.change_for_better","changes.*better","b43. when changes are made in [my organisation] they are usually for the better (% strongly agree or agree)",8,2022
"lmc.change_for_better","changes.*better","b43: when changes are made in [my organisation] they are usually for the better (% strongly agree or agree)",8,2020
"lmc.change_for_better","changes.*better","b43. when changes are made in [my organisation] they are usually for the better",8,2019
"lmc.change_for_better","changes.*better","b46. when changes are made in [my organisation] they are usually for the better",8,2016
"lmc.change_for_better","changes.*better","b46. when changes are made in [my organisation] they are usually for the better (% strongly agree or agree)",8,2016
"lmc.change_managed_well","change.*well","b42 i feel that change is managed well in [my organisation] (% selecting 'strongly agree' or 'agree')",8,2024
"lmc.change_managed_well","change.*well","i feel that change is managed well in [my organisation] (% selecting 'strongly agree' or 'agree')",8,2024
"lmc.change_managed_well","change.*well","b42. i feel that change is managed well in [my organisation] (% selecting 'strongly agree' or 'agree')",8,2023
"lmc.change_managed_well","change.*well","b42. i feel that change is managed well in [my organisation] (% strongly agree or agree)",8,2022
"lmc.change_managed_well","change.*well","b42: i feel that change is managed well in [my organisation] (% strongly agree or agree)",8,2020
"lmc.change_managed_well","change.*well","b42. i feel that change is managed well in [my organisation]",8,2019
"lmc.change_managed_well","change.*well","b45. i feel that change is managed well in [my organisation]",8,2016
"lmc.change_managed_well","change.*well","b45. i feel that change is managed well in [my organisation] (% strongly agree or agree)",8,2016
"lmc.contribute_views","contribute.*views","b45 i have the opportunity to contribute my views before decisions are made that affect me (% selecting 'strongly agree' or 'agree')",8,2024
"lmc.contribute_views","contribute.*views","i have the opportunity to contribute my views before decisions are made that affect me (% selecting 'strongly agree' or 'agree')",8,2024
"lmc.contribute_views","contribute.*views","b45. i have the opportunity to contribute my views before decisions are made that affect me (% selecting 'strongly agree' or 'agree')",8,2023
"lmc.contribute_views","contribute.*views","b45. i have the opportunity to contribute my views before decisions are made that affect me (% strongly agree or agree)",8,2022
"lmc.contribute_views","contribute.*views","b45: i have the opportunity to contribute my views before decisions are made that affect me (% strongly agree or agree)",8,2020
"lmc.contribute_views","contribute.*views","b45. i have the opportunity to contribute my views before decisions are made that affect me",8,2019
"lmc.contribute_views","contribute.*views","b48. i have the opportunity to contribute my views before decisions are made that affect me",8,2016
"lmc.contribute_views","contribute.*views","b48. i have the opportunity to contribute my views before decisions are made that affect me (% strongly agree or agree)",8,2016
"lmc.kept_informed","organisation.*informed","[my organisation] keeps me informed about matters that affect me (% selecting 'strongly agree' or 'agree')",8,2024
"lmc.kept_informed","organisation.*informed","b44 [my organisation] keeps me informed about matters that affect me (% selecting 'strongly agree' or 'agree')",8,2024
"lmc.kept_informed","organisation.*informed","b44. [my organisation] keeps me informed about matters that affect me (% selecting 'strongly agree' or 'agree')",8,2023
"lmc.kept_informed","organisation.*informed","b44. [my organisation] keeps me informed about matters that affect me (% strongly agree or agree)",8,2022
"lmc.kept_informed","organisation.*informed","b44: [my organisation] keeps me informed about matters that affect me (% strongly agree or agree)",8,2020
"lmc.kept_informed","organisation.*informed","b44. [my organisation] keeps me informed about matters that affect me",8,2019
"lmc.kept_informed","organisation.*informed","b47. [my organisation] keeps me informed about matters that affect me",8,2016
"lmc.kept_informed","organisation.*informed","b47. [my organisation] keeps me informed about matters that affect me (% strongly agree or agree)",8,2016
"lmc.safe_to_challenge","safe.to.challenge","b46 i think it is safe to challenge the way things are done in [my organisation] (% selecting 'strongly agree' or 'agree')",8,2024
"lmc.safe_to_challenge","safe.to.challenge","i think it is safe to challenge the way things are done in [my organisation] (% selecting 'strongly agree' or 'agree')",8,2024
"lmc.safe_to_challenge","safe.to.challenge","b46. i think it is safe to challenge the way things are done in [my organisation] (% selecting 'strongly agree' or 'agree')",8,2023
"lmc.safe_to_challenge","safe.to.challenge","b46. i think it is safe to challenge the way things are done in [my organisation] (% strongly agree or agree)",8,2022
"lmc.safe_to_challenge","safe.to.challenge","b46: i think it is safe to challenge the way things are done in [my organisation] (% strongly agree or agree)",8,2020
