"obj","obj_class","raw_measure","raw_label"
"qs_2021_org","character",,"E03A. Nature of bullying and/or harassment: Denied time off for family or caring responsibilities (% of those ticking at least one E03A option) [note 2] [note 3]"
"qs_2021_org","character",,"E03A. Nature of bullying and/or harassment: Disclosure of personal/sensitive information to colleagues without my consent (% of those ticking at least one E03A option) [note 2] [note 3]"
"qs_2021_org","character",,"E03A. Nature of bullying and/or harassment: Unhelpful comments about my mental health or being off sick (% of those ticking at least one E03A option) [note 2] [note 3]"
"qs_2021_org","character",,"E03A. Nature of bullying and/or harassment: Something else not listed here (% of those ticking at least one E03A option) [note 2] [note 3]"
"qs_2021_org","character",,"E03A. Nature of bullying and/or harassment: Prefer not to say (% of those ticking at least one E03A option) [note 2] [note 3]"
"qs_2021_org","character",,"E05. Did you report your experience of bullying and/or harassment? (% yes) [note 2]"
"qs_2021_org","character",,"E05. Did you report your experience of bullying and/or harassment? (% no) [note 2]"
"qs_2021_org","character",,"E05. Did you report your experience of bullying and/or harassment? (% prefer not to say) [note 2]"
"qs_2021_org","character",,"E06_A. Appropriate action was taken to address the behaviour I experienced (% yes) [note 2]"
"qs_2021_org","character",,"E06_B. The bullying and/or harassment has stopped (% yes) [note 2]"
"qs_2021_org","character",,"E06_C. The culture in my area allows this kind of behaviour to continue (% yes) [note 2]"
"qs_2021_org","character",,"E06_D. I felt like I was punished for reporting the incident (% yes) [note 2]"
"qs_2021_org","character",,"E06_A. Appropriate action was taken to address the behaviour I experienced (% no) [note 2]"
"qs_2021_org","character",,"E06_B. The bullying and/or harassment has stopped (% no) [note 2]"
"qs_2021_org","character",,"E06_C. The culture in my area allows this kind of behaviour to continue (% no) [note 2]"
"qs_2021_org","character",,"E06_D. I felt like I was punished for reporting the incident (% no) [note 2]"
"qs_2021_org","character",,"E06_A. Appropriate action was taken to address the behaviour I experienced (% prefer not to say) [note 2]"
"qs_2021_org","character",,"E06_B. The bullying and/or harassment has stopped (% prefer not to say) [note 2]"
"qs_2021_org","character",,"E06_C. The culture in my area allows this kind of behaviour to continue (% prefer not to say) [note 2]"
"qs_2021_org","character",,"E06_D. I felt like I was punished for reporting the incident (% prefer not to say) [note 2]"
"qs_2021_org","character",,"W01. Overall, how satisfied are you with your life nowadays? (% rating 7-10, where 10 is 'completely satisfied')"
"qs_2021_org","character",,"W02. Overall, to what extent do you feel the things you do in your life are worthwhile? (% rating 7-10, where 10 is 'worthwhile')"
"qs_2021_org","character",,"W03. Overall, how happy did you feel yesterday? (% rating 7-10, where 10 is 'completely happy')"
"qs_2021_org","character",,"W04. Overall, how anxious did you feel yesterday? (% rating 6-10, where 10 is 'completely anxious')"
"qs_2021_org","character",,"J04B. In general, how would you rate your overall mental health now? (% excellent, very good or good)"
"qs_2021_org","character",,"W05. In general, how would you rate your overall physical health now? (% excellent, very good or good)"
"qs_2021_org","character",,"W07. How often do you feel lonely? (% 'often or always')"
"qs_2021_org","character",,"W08. The people in my team genuinely care about my wellbeing (% strongly agree or agree)"
"qs_2021_org","character",,"HSE_index. Proxy Stress Index (high score means high stress)"
"qs_2021_org","character",,"PERMA_index. PERMA Index (high score means high flourishing)"
"qs_2022_bm","tbl_df","EES","Employee engagement index (B47-B51)"
"qs_2022_bm","tbl_df","mw_ts","My work theme score (% positive, B01-B05)"
"qs_2022_bm","tbl_df","op_ts","Organisational objectives and purpose theme score (% positive, B06-B07)"
"qs_2022_bm","tbl_df","lm_ts","My manager theme score (% positive, B08-B16)"
"qs_2022_bm","tbl_df","mt_ts","My team theme score (% positive, B18-B20)"
"qs_2022_bm","tbl_df","ld_ts","Learning and development theme score (% positive, B21-B24)"
"qs_2022_bm","tbl_df","if_ts","Inclusion and fair treatment theme score (% positive, B25-B28)"
"qs_2022_bm","tbl_df","rw_ts","Resources and workload theme score (% positive, B29-B34)"
"qs_2022_bm","tbl_df","pb_ts","Pay and benefits theme score (% positive, B35-B37)"
"qs_2022_bm","tbl_df","lc_ts","Leadership and managing change theme score (% positive, B38-B46)"
"qs_2022_bm","tbl_df","B01","B01. I am interested in my work (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B02","B02. I am sufficiently challenged by my work (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B03","B03. My work gives me a sense of personal accomplishment (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B04","B04. I feel involved in the decisions that affect my work (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B05","B05. I have a choice in deciding how I do my work (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B06","B06. I have a clear understanding of [my organisation's] objectives (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B07","B07. I understand how my work contributes to [my organisation's] objectives (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B08","B08. My manager motivates me to be more effective in my job (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B09","B09. My manager is considerate of my life outside work (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B10","B10. My manager is open to my ideas (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B11","B11. My manager helps me to understand how I contribute to [my organisation's] objectives (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B12","B12. Overall, I have confidence in the decisions made by my manager (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B13","B13. My manager recognises when I have done my job well (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B14","B14. I receive regular feedback on my performance (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B15","B15. The feedback I receive helps me to improve my performance (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B16","B16. I think that my performance is evaluated fairly (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B18","B18. The people in my team can be relied upon to help when things get difficult in my job (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B19","B19. The people in my team work together to find ways to improve the service we provide (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B20","B20. The people in my team are encouraged to come up with new and better ways of doing things (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B21","B21. I am able to access the right learning and development opportunities when I need to (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B22","B22. Learning and development activities I have completed in the past 12 months have helped to improve my performance (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B23","B23. There are opportunities for me to develop my career in [my organisation] (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B24","B24. Learning and development activities I have completed while working for [my organisation] are helping me to develop my career (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B25","B25. I am treated fairly at work (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B26","B26. I am treated with respect by the people I work with (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B27","B27. I feel valued for the work I do (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B28","B28. I think that [my organisation] respects individual differences (e.g. cultures, working styles, backgrounds, ideas, etc.) (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B29","B29. I get the information I need to do my job well (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B30","B30. I have clear work objectives (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B31","B31. I have the skills I need to do my job effectively (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B32","B32. I have the tools I need to do my job effectively (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B33","B33. I have an acceptable workload (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B34","B34. I achieve a good balance between my work life and my private life (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B35","B35. I feel that my pay adequately reflects my performance (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B36","B36. I am satisfied with the total benefits package (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B37","B37. Compared to people doing a similar job in other organisations I feel my pay is reasonable (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B38","B38. [Senior managers] in [my organisation] are sufficiently visible (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B39","B39. I believe the actions of [senior managers] are consistent with [my organisation's] values (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B40","B40. I believe that [my organisation's] senior leaders have a clear vision for the future of [my organisation] (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B41","B41. Overall, I have confidence in the decisions made by [my organisation's senior managers] (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B42","B42. I feel that change is managed well in [my organisation] (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B43","B43. When changes are made in [my organisation] they are usually for the better (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B44","B44. [My organisation] keeps me informed about matters that affect me (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B45","B45. I have the opportunity to contribute my views before decisions are made that affect me (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B46","B46. I think it is safe to challenge the way things are done in [my organisation] (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B47","B47. I am proud when I tell others I am part of [my organisation] (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B48","B48. I would recommend [my organisation] as a great place to work (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B49","B49. I feel a strong personal attachment to [my organisation] (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B50","B50. [My organisation] inspires me to do the best in my job (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B51","B51. [My organisation] motivates me to help it achieve its objectives (% strongly agree or agree)"
"qs_2022_bm","tbl_df","B52","B52. I believe that [senior managers] in [my organisation] will take action on the results from this survey (% strongly agree or agree)"
