"obj","raw_label","year","proc_measure","uid"
"qs_2020_org","B54",2020,"b54","3.01.001.00"
"qs_2020_org","B55",2020,"b55","3.01.002.00"
"qs_2020_org","B56",2020,"b56","3.01.006.00"
"qs_2020_org","B57",2020,"b57","3.01.007.00"
"qs_2020_org","B58",2020,"b58","3.01.008.00"
"qs_2020_org","B59",2020,"b59","3.03.001.00"
"qs_2020_org","B60",2020,"b60","3.02.009.00"
"qs_2020_org","C01_1",2020,"c01_1","4.01.001.01"
"qs_2020_org","C01_2",2020,"c01_2","4.01.001.02"
"qs_2020_org","C01_3",2020,"c01_3","4.01.001.03"
"qs_2020_org","C01_4",2020,"c01_4","4.01.001.04"
"qs_2020_org","D01",2020,"d01","5.01.001.00"
"qs_2020_org","D02",2020,"d02","5.01.002.00"
"qs_2020_org","D03",2020,"d03","5.01.003.00"
"qs_2020_org","E01",2020,"e01","6.01.001.00"
"qs_2020_org","E03",2020,"e03","6.02.001.00"
"qs_2020_org","E05",2020,"e05","6.02.004.00"
"qs_2020_org","E06_A",2020,"e06_a","6.04.002.00"
"qs_2020_org","E06_B",2020,"e06_b","6.04.003.00"
"qs_2020_org","E06_C",2020,"e06_c","6.04.004.00"
"qs_2020_org","E06_D",2020,"e06_d","6.04.005.00"
"qs_2020_org","W01",2020,"w01","7.02.001.00"
"qs_2020_org","W02",2020,"w02","7.02.002.00"
"qs_2020_org","W03",2020,"w03","7.02.003.00"
"qs_2020_org","W04",2020,"w04","7.02.004.00"
"qs_2020_org","J04B",2020,"j04b","7.03.001.00"
"qs_2020_org","W05",2020,"w05","7.03.002.00"
"qs_2020_org","W07",2020,"w07","7.03.003.00"
"qs_2020_org","W08",2020,"w08","7.03.004.00"
"qs_2021_bm","Employee engagement index (B47-B51)",2021,"ees","1.01.001.00"
"qs_2021_bm","My work theme score (% positive, B01-B05)",2021,"mw_ts","1.02.001.00"
"qs_2021_bm","Organisational objectives and purpose theme score (% positive, B06-B07)",2021,"op_ts","1.02.002.00"
"qs_2021_bm","My manager theme score (% positive, B08-B17)",2021,"lm_ts","1.02.003.00"
"qs_2021_bm","My team theme score (% positive, B18-B20)",2021,"mt_ts","1.02.004.00"
"qs_2021_bm","Learning and development theme score (% positive, B21-B24)",2021,"ld_ts","1.02.005.00"
"qs_2021_bm","Inclusion and fair treatment theme score (% positive, B25-B28)",2021,"if_ts","1.02.006.00"
"qs_2021_bm","Resources and workload theme score (% positive, B29-B34)",2021,"rw_ts","1.02.007.00"
"qs_2021_bm","Pay and benefits theme score (% positive, B35-B37)",2021,"pb_ts","1.02.008.00"
"qs_2021_bm","Leadership and managing change theme score (% positive, B38-B46)",2021,"lc_ts","1.02.009.00"
"qs_2021_bm","B01. I am interested in my work (% strongly agree or agree)",2021,"b01","2.01.001.00"
"qs_2021_bm","B02. I am sufficiently challenged by my work (% strongly agree or agree)",2021,"b02","2.01.002.00"
"qs_2021_bm","B03. My work gives me a sense of personal accomplishment (% strongly agree or agree)",2021,"b03","2.01.003.00"
"qs_2021_bm","B04. I feel involved in the decisions that affect my work (% strongly agree or agree)",2021,"b04","2.01.004.00"
"qs_2021_bm","B05. I have a choice in deciding how I do my work (% strongly agree or agree)",2021,"b05","2.01.005.00"
"qs_2021_bm","B06. I have a clear understanding of [my organisation's] objectives (% strongly agree or agree)",2021,"b06","2.02.001.00"
"qs_2021_bm","B07. I understand how my work contributes to [my organisation's] objectives (% strongly agree or agree)",2021,"b07","2.02.003.00"
"qs_2021_bm","B08. My manager motivates me to be more effective in my job (% strongly agree or agree)",2021,"b08","2.03.001.00"
"qs_2021_bm","B09. My manager is considerate of my life outside work (% strongly agree or agree)",2021,"b09","2.03.004.00"
"qs_2021_bm","B10. My manager is open to my ideas (% strongly agree or agree)",2021,"b10","2.03.005.00"
"qs_2021_bm","B11. My manager helps me to understand how I contribute to [my organisation's] objectives (% strongly agree or agree)",2021,"b11","2.03.006.00"
"qs_2021_bm","B12. Overall, I have confidence in the decisions made by my manager (% strongly agree or agree)",2021,"b12","2.03.007.00"
"qs_2021_bm","B13. My manager recognises when I have done my job well (% strongly agree or agree)",2021,"b13","2.03.008.00"
"qs_2021_bm","B14. I receive regular feedback on my performance (% strongly agree or agree)",2021,"b14","2.03.009.00"
"qs_2021_bm","B15. The feedback I receive helps me to improve my performance (% strongly agree or agree)",2021,"b15","2.03.010.00"
"qs_2021_bm","B16. I think that my performance is evaluated fairly (% strongly agree or agree)",2021,"b16","2.03.011.00"
"qs_2021_bm","B17. Poor performance is dealt with effectively in my team (% strongly agree or agree)",2021,"b17","2.03.013.00"
"qs_2021_bm","B18. The people in my team can be relied upon to help when things get difficult in my job (% strongly agree or agree)",2021,"b18","2.04.001.00"
"qs_2021_bm","B19. The people in my team work together to find ways to improve the service we provide (% strongly agree or agree)",2021,"b19","2.04.002.00"
"qs_2021_bm","B20. The people in my team are encouraged to come up with new and better ways of doing things (% strongly agree or agree)",2021,"b20","2.04.003.00"
"qs_2021_bm","B21. I am able to access the right learning and development opportunities when I need to (% strongly agree or agree)",2021,"b21","2.05.001.00"
"qs_2021_bm","B22. Learning and development activities I have completed in the past 12 months have helped to improve my performance (% strongly agree or agree)",2021,"b22","2.05.002.00"
"qs_2021_bm","B23. There are opportunities for me to develop my career in [my organisation] (% strongly agree or agree)",2021,"b23","2.05.003.00"
"qs_2021_bm","B24. Learning and development activities I have completed while working for [my organisation] are helping me to develop my career (% strongly agree or agree)",2021,"b24","2.05.004.00"
"qs_2021_bm","B25. I am treated fairly at work (% strongly agree or agree)",2021,"b25","2.06.001.00"
"qs_2021_bm","B26. I am treated with respect by the people I work with (% strongly agree or agree)",2021,"b26","2.06.002.00"
"qs_2021_bm","B27. I feel valued for the work I do (% strongly agree or agree)",2021,"b27","2.06.003.00"
"qs_2021_bm","B28. I think that [my organisation] respects individual differences (e.g. cultures, working styles, backgrounds, ideas, etc.) (% strongly agree or agree)",2021,"b28","2.06.004.00"
"qs_2021_bm","B29. I get the information I need to do my job well (% strongly agree or agree)",2021,"b29","2.07.001.00"
"qs_2021_bm","B30. I have clear work objectives (% strongly agree or agree)",2021,"b30","2.07.002.00"
"qs_2021_bm","B31. I have the skills I need to do my job effectively (% strongly agree or agree)",2021,"b31","2.07.004.00"
"qs_2021_bm","B32. I have the tools I need to do my job effectively (% strongly agree or agree)",2021,"b32","2.07.005.00"
"qs_2021_bm","B33. I have an acceptable workload (% strongly agree or agree)",2021,"b33","2.07.006.00"
"qs_2021_bm","B34. I achieve a good balance between my work life and my private life (% strongly agree or agree)",2021,"b34","2.07.007.00"
"qs_2021_bm","B35. I feel that my pay adequately reflects my performance (% strongly agree or agree)",2021,"b35","2.08.001.00"
"qs_2021_bm","B36. I am satisfied with the total benefits package (% strongly agree or agree)",2021,"b36","2.08.002.00"
"qs_2021_bm","B37. Compared to people doing a similar job in other organisations I feel my pay is reasonable (% strongly agree or agree)",2021,"b37","2.08.003.00"
"qs_2021_bm","B38. [Senior managers] in [my organisation] are sufficiently visible (% strongly agree or agree)",2021,"b38","2.09.001.00"
"qs_2021_bm","B39. I believe the actions of [senior managers] are consistent with [my organisation's] values (% strongly agree or agree)",2021,"b39","2.09.002.00"
"qs_2021_bm","B40. I believe that [my organisation's] senior leaders have a clear vision for the future of [my organisation] (% strongly agree or agree)",2021,"b40","2.09.003.00"
"qs_2021_bm","B41. Overall, I have confidence in the decisions made by [my organisation's senior managers] (% strongly agree or agree)",2021,"b41","2.09.005.00"
"qs_2021_bm","B42. I feel that change is managed well in [my organisation] (% strongly agree or agree)",2021,"b42","2.09.006.00"
"qs_2021_bm","B43. When changes are made in [my organisation] they are usually for the better (% strongly agree or agree)",2021,"b43","2.09.007.00"
"qs_2021_bm","B44. [My organisation] keeps me informed about matters that affect me (% strongly agree or agree)",2021,"b44","2.09.008.00"
"qs_2021_bm","B45. I have the opportunity to contribute my views before decisions are made that affect me (% strongly agree or agree)",2021,"b45","2.09.009.00"
"qs_2021_bm","B46. I think it is safe to challenge the way things are done in [my organisation] (% strongly agree or agree)",2021,"b46","2.09.010.00"
"qs_2021_bm","B47. I am proud when I tell others I am part of [my organisation] (% strongly agree or agree)",2021,"b47","2.10.001.00"
"qs_2021_bm","B48. I would recommend [my organisation] as a great place to work (% strongly agree or agree)",2021,"b48","2.10.002.00"
"qs_2021_bm","B49. I feel a strong personal attachment to [my organisation] (% strongly agree or agree)",2021,"b49","2.10.003.00"
"qs_2021_bm","B50. [My organisation] inspires me to do the best in my job (% strongly agree or agree)",2021,"b50","2.10.004.00"
"qs_2021_bm","B51. [My organisation] motivates me to help it achieve its objectives (% strongly agree or agree)",2021,"b51","2.10.005.00"
"qs_2021_bm","B52. I believe that [senior managers] in [my organisation] will take action on the results from this survey (% strongly agree or agree)",2021,"b52","2.11.001.00"
"qs_2021_bm","B53. Where I work, I think effective action has been taken on the results of the last survey (% strongly agree or agree)",2021,"b53","2.11.003.00"
"qs_2021_bm","B54. I am trusted to carry out my job effectively (% strongly agree or agree)",2021,"b54","3.01.001.00"
"qs_2021_bm","B55. I believe I would be supported if I try a new idea, even if it may not work (% strongly agree or agree)",2021,"b55","3.01.002.00"
"qs_2021_bm","B56. In [my organisation], people are encouraged to speak up when they identify a serious policy or delivery risk (% strongly agree or agree)",2021,"b56","3.01.006.00"
"qs_2021_bm","B57. I feel able to challenge inappropriate behaviour in the workplace (% strongly agree or agree)",2021,"b57","3.01.007.00"
"qs_2021_bm","B58. My organisation is committed to creating a diverse and inclusive workplace (% strongly agree or agree)",2021,"b58","3.01.008.00"
"qs_2021_bm","B59. I am aware of the Civil Service vision for 'A Brilliant Civil Service' (% strongly agree or agree)",2021,"b59","3.03.001.00"
"qs_2021_bm","B60. Managers in my Area/Directorate/Division actively role model the behaviours set out in the Civil Service Leadership Statement (% always or most of the time)",2021,"b60","3.02.009.00"
"qs_2021_bm","C01_1. I want to leave [my organisation] as soon as possible",2021,"c01_1","4.01.001.01"
"qs_2021_bm","C01_2. I want to leave [my organisation] within the next 12 months",2021,"c01_2","4.01.001.02"
"qs_2021_bm","C01_3. I want to stay working for [my organisation] for at least the next year",2021,"c01_3","4.01.001.03"
"qs_2021_bm","C01_4. I want to stay working for [my organisation] for at least the next three years",2021,"c01_4","4.01.001.04"
"qs_2021_bm","D01. I understand the Civil Service Code and what it means for my conduct (% strongly agree or agree)",2021,"d01","5.01.004.00"
"qs_2021_bm","D02. Are you aware of how to raise a concern under the Civil Service Code? (% yes)",2021,"d02","5.01.002.00"
"qs_2021_bm","D03. Are you confident that if you raise a concern under the Civil Service Code in [your organisation] it would be investigated properly? (% yes)",2021,"d03","5.01.003.00"
"qs_2021_bm","E01. Have you been discriminated against at work, in the past 12 months? (% yes)",2021,"e01","6.01.001.00"
"qs_2021_bm","E01. Have you been discriminated against at work, in the past 12 months? (% no)",2021,"e01","6.01.001.00"
"qs_2021_bm","E01. Have you been discriminated against at work, in the past 12 months? (% prefer not to say)",2021,"e01","6.01.001.00"
"qs_2021_bm","E02_01. Grounds of discrimination: Age (% of those ticking at least one E02 option)",2021,"e02_01","6.01.002.01"
"qs_2021_bm","E02_02. Grounds of discrimination: Caring responsibilities (% of those ticking at least one E02 option)",2021,"e02_02","6.01.002.02"
"qs_2021_bm","E02_03. Grounds of discrimination: Disability (% of those ticking at least one E02 option)",2021,"e02_03","6.01.002.03"
"qs_2021_bm","E02_04. Grounds of discrimination: Ethnic background (% of those ticking at least one E02 option)",2021,"e02_04","6.01.002.04"
"qs_2021_bm","E02_05. Grounds of discrimination: Gender (% of those ticking at least one E02 option)",2021,"e02_05","6.01.002.05"
"qs_2021_bm","E02_06. Grounds of discrimination: Gender reassignment or perceived gender (% of those ticking at least one E02 option)",2021,"e02_06","6.01.002.06"
"qs_2021_bm","E02_07. Grounds of discrimination: Grade or responsibility level (% of those ticking at least one E02 option)",2021,"e02_07","6.01.002.07"
"qs_2021_bm","E02_08. Grounds of discrimination: Main spoken/written language or language ability (% of those ticking at least one E02 option)",2021,"e02_08","6.01.002.08"
"qs_2021_bm","E02_09. Grounds of discrimination: Marital status or civil partnership (% of those ticking at least one E02 option)",2021,"e02_09","6.01.002.09"
"qs_2021_bm","E02_10. Grounds of discrimination: Mental health (% of those ticking at least one E02 option)",2021,"e02_10","6.01.002.10"
"qs_2021_bm","E02_11. Grounds of discrimination: Pay (% of those ticking at least one E02 option)",2021,"e02_11","6.01.002.11"
"qs_2021_bm","E02_12. Grounds of discrimination: Pregnancy, maternity or paternity (% of those ticking at least one E02 option)",2021,"e02_12","6.01.002.12"
"qs_2021_bm","E02_13. Grounds of discrimination: Religion or belief (% of those ticking at least one E02 option)",2021,"e02_13","6.01.002.13"
"qs_2021_bm","E02_14. Grounds of discrimination: Sex (% of those ticking at least one E02 option)",2021,"e02_14","6.01.002.14"
"qs_2021_bm","E02_15. Grounds of discrimination: Sexual orientation (% of those ticking at least one E02 option)",2021,"e02_15","6.01.002.15"
"qs_2021_bm","E02_16. Grounds of discrimination: Social or educational background (% of those ticking at least one E02 option)",2021,"e02_16","6.01.002.16"
"qs_2021_bm","E02_17. Grounds of discrimination: Working location (% of those ticking at least one E02 option)",2021,"e02_17","6.01.002.17"
"qs_2021_bm","E02_18. Grounds of discrimination: Working pattern (% of those ticking at least one E02 option)",2021,"e02_18","6.01.002.18"
"qs_2021_bm","E02_19. Grounds of discrimination: Any other grounds (% of those ticking at least one E02 option)",2021,"e02_19","6.01.002.98"
"qs_2021_bm","E02_20. Grounds of discrimination: Prefer not to say (% of those ticking at least one E02 option)",2021,"e02_20","6.01.002.99"
