"obj","obj_class","raw_measure","raw_label","year","proc_label","stripped_label"
"qs_2020_dem","character",,"B07: I understand how my work contributes to [my organisation's] objectives (% strongly agree or agree)",2020,"b07: i understand how my work contributes to [my organisation's] objectives (% strongly agree or agree)","i understand how my work contributes to [my organisation's] objectives"
"qs_2020_dem","character",,"B08: My manager motivates me to be more effective in my job (% strongly agree or agree)",2020,"b08: my manager motivates me to be more effective in my job (% strongly agree or agree)","my manager motivates me to be more effective in my job"
"qs_2020_dem","character",,"B09: My manager is considerate of my life outside work (% strongly agree or agree)",2020,"b09: my manager is considerate of my life outside work (% strongly agree or agree)","my manager is considerate of my life outside work"
"qs_2020_dem","character",,"B10: My manager is open to my ideas (% strongly agree or agree)",2020,"b10: my manager is open to my ideas (% strongly agree or agree)","my manager is open to my ideas"
"qs_2020_dem","character",,"B11: My manager helps me to understand how I contribute to [my organisation's] objectives (% strongly agree or agree)",2020,"b11: my manager helps me to understand how i contribute to [my organisation's] objectives (% strongly agree or agree)","my manager helps me to understand how i contribute to [my organisation's] objectives"
"qs_2020_dem","character",,"B12: Overall, I have confidence in the decisions made by my manager (% strongly agree or agree)",2020,"b12: overall, i have confidence in the decisions made by my manager (% strongly agree or agree)","overall, i have confidence in the decisions made by my manager"
"qs_2020_dem","character",,"B13: My manager recognises when I have done my job well (% strongly agree or agree)",2020,"b13: my manager recognises when i have done my job well (% strongly agree or agree)","my manager recognises when i have done my job well"
"qs_2020_dem","character",,"B14: I receive regular feedback on my performance (% strongly agree or agree)",2020,"b14: i receive regular feedback on my performance (% strongly agree or agree)","i receive regular feedback on my performance"
"qs_2020_dem","character",,"B15: The feedback I receive helps me to improve my performance (% strongly agree or agree)",2020,"b15: the feedback i receive helps me to improve my performance (% strongly agree or agree)","the feedback i receive helps me to improve my performance"
"qs_2020_dem","character",,"B16: I think that my performance is evaluated fairly (% strongly agree or agree)",2020,"b16: i think that my performance is evaluated fairly (% strongly agree or agree)","i think that my performance is evaluated fairly"
"qs_2020_dem","character",,"B17: Poor performance is dealt with effectively in my team (% strongly agree or agree)",2020,"b17: poor performance is dealt with effectively in my team (% strongly agree or agree)","poor performance is dealt with effectively in my team"
"qs_2020_dem","character",,"B18: The people in my team can be relied upon to help when things get difficult in my job (% strongly agree or agree)",2020,"b18: the people in my team can be relied upon to help when things get difficult in my job (% strongly agree or agree)","the people in my team can be relied upon to help when things get difficult in my job"
"qs_2020_dem","character",,"B19: The people in my team work together to find ways to improve the service we provide (% strongly agree or agree)",2020,"b19: the people in my team work together to find ways to improve the service we provide (% strongly agree or agree)","the people in my team work together to find ways to improve the service we provide"
"qs_2020_dem","character",,"B20: The people in my team are encouraged to come up with new and better ways of doing things (% strongly agree or agree)",2020,"b20: the people in my team are encouraged to come up with new and better ways of doing things (% strongly agree or agree)","the people in my team are encouraged to come up with new and better ways of doing things"
"qs_2020_dem","character",,"B21: I am able to access the right learning and development opportunities when I need to (% strongly agree or agree)",2020,"b21: i am able to access the right learning and development opportunities when i need to (% strongly agree or agree)","i am able to access the right learning and development opportunities when i need to"
"qs_2020_dem","character",,"B22: Learning and development activities I have completed in the past 12 months have helped to improve my performance (% strongly agree or agree)",2020,"b22: learning and development activities i have completed in the past 12 months have helped to improve my performance (% strongly agree or agree)","learning and development activities i have completed in the past 12 months have helped to improve my performance"
"qs_2020_dem","character",,"B23: There are opportunities for me to develop my career in [my organisation] (% strongly agree or agree)",2020,"b23: there are opportunities for me to develop my career in [my organisation] (% strongly agree or agree)","there are opportunities for me to develop my career in [my organisation]"
"qs_2020_dem","character",,"B24: Learning and development activities I have completed while working for [my organisation] are helping me to develop my career (% strongly agree or agree)",2020,"b24: learning and development activities i have completed while working for [my organisation] are helping me to develop my career (% strongly agree or agree)","learning and development activities i have completed while working for [my organisation] are helping me to develop my career"
"qs_2020_dem","character",,"B25: I am treated fairly at work (% strongly agree or agree)",2020,"b25: i am treated fairly at work (% strongly agree or agree)","i am treated fairly at work"
"qs_2020_dem","character",,"B26: I am treated with respect by the people I work with (% strongly agree or agree)",2020,"b26: i am treated with respect by the people i work with (% strongly agree or agree)","i am treated with respect by the people i work with"
"qs_2020_dem","character",,"B27: I feel valued for the work I do (% strongly agree or agree)",2020,"b27: i feel valued for the work i do (% strongly agree or agree)","i feel valued for the work i do"
"qs_2020_dem","character",,"B28: I think that [my organisation] respects individual differences (e.g. cultures, working styles, backgrounds, ideas, etc) (% strongly agree or agree)",2020,"b28: i think that [my organisation] respects individual differences (e.g. cultures, working styles, backgrounds, ideas, etc) (% strongly agree or agree)","i think that [my organisation] respects individual differences"
"qs_2020_dem","character",,"B29: I get the information I need to do my job well (% strongly agree or agree)",2020,"b29: i get the information i need to do my job well (% strongly agree or agree)","i get the information i need to do my job well"
"qs_2020_dem","character",,"B30: I have clear work objectives (% strongly agree or agree)",2020,"b30: i have clear work objectives (% strongly agree or agree)","i have clear work objectives"
"qs_2020_dem","character",,"B31: I have the skills I need to do my job effectively (% strongly agree or agree)",2020,"b31: i have the skills i need to do my job effectively (% strongly agree or agree)","i have the skills i need to do my job effectively"
"qs_2020_dem","character",,"B32: I have the tools I need to do my job effectively (% strongly agree or agree)",2020,"b32: i have the tools i need to do my job effectively (% strongly agree or agree)","i have the tools i need to do my job effectively"
"qs_2020_dem","character",,"B33: I have an acceptable workload (% strongly agree or agree)",2020,"b33: i have an acceptable workload (% strongly agree or agree)","i have an acceptable workload"
"qs_2020_dem","character",,"B34: I achieve a good balance between my work life and my private life (% strongly agree or agree)",2020,"b34: i achieve a good balance between my work life and my private life (% strongly agree or agree)","i achieve a good balance between my work life and my private life"
"qs_2020_dem","character",,"B35: I feel that my pay adequately reflects my performance (% strongly agree or agree)",2020,"b35: i feel that my pay adequately reflects my performance (% strongly agree or agree)","i feel that my pay adequately reflects my performance"
"qs_2020_dem","character",,"B36: I am satisfied with the total benefits package (% strongly agree or agree)",2020,"b36: i am satisfied with the total benefits package (% strongly agree or agree)","i am satisfied with the total benefits package"
"qs_2020_dem","character",,"B37: Compared to people doing a similar job in other organisations I feel my pay is reasonable (% strongly agree or agree)",2020,"b37: compared to people doing a similar job in other organisations i feel my pay is reasonable (% strongly agree or agree)","compared to people doing a similar job in other organisations i feel my pay is reasonable"
"qs_2020_dem","character",,"B38: [Senior managers] in [my organisation] are sufficiently visible (% strongly agree or agree)",2020,"b38: [senior managers] in [my organisation] are sufficiently visible (% strongly agree or agree)","[senior managers] in [my organisation] are sufficiently visible"
